date,equity,benchmark_equity,cash,benchmark_shares,open_positions
2025-02-12,113265.71,110700.96,31.67,187.6724,0
2025-02-13,114461.18,111869.69,31.67,187.6724,0
2025-02-14,114455.56,111864.2,31.67,187.6724,0
2025-02-18,114791.49,112192.61,31.67,187.6724,0
2025-02-19,115061.74,112456.81,31.67,187.6724,0
2025-02-20,114583.17,111988.96,31.67,187.6724,0
2025-02-21,112623.87,110073.49,31.67,187.6724,0
2025-02-24,112111.53,109572.6,31.67,187.6724,0
2025-02-25,111554.14,109027.68,31.67,187.6724,0
2025-02-26,111610.44,109082.72,31.67,187.6724,0
2025-02-27,109829.43,107341.55,31.67,187.6724,0
2025-02-28,111542.88,109016.67,31.67,187.6724,0
2025-03-03,109589.21,107106.71,31.67,187.6724,0
2025-03-04,108292.39,105838.9,31.67,187.6724,0
2025-03-05,109455.96,106976.44,31.67,187.6724,0
2025-03-06,107513.56,105077.49,31.67,187.6724,0
2025-03-07,108115.98,105666.43,31.67,187.6724,0
2025-03-10,105237.09,102851.95,31.67,187.6724,0
2025-03-11,104362.53,101996.95,31.67,187.6724,0
2025-03-12,104916.16,102538.2,31.67,187.6724,0
2025-03-13,103518.0,101171.32,31.67,187.6724,0
2025-03-14,105655.59,103261.09,31.67,187.6724,0
2025-03-17,106470.1,104057.37,31.67,187.6724,0
2025-03-18,105319.66,102932.67,31.67,187.6724,0
2025-03-19,106466.34,104053.7,31.67,187.6724,0
2025-03-20,106158.55,103752.8,31.67,187.6724,0
2025-03-21,105875.17,103475.75,31.67,187.6724,0
2025-03-24,107770.67,105328.85,31.67,187.6724,0
2025-03-25,108029.65,105582.04,31.67,187.6724,0
2025-03-26,106740.35,104321.58,31.67,187.6724,0
2025-03-27,106456.96,104044.53,31.67,187.6724,0
2025-03-28,104313.73,101949.24,31.67,187.6724,0
2025-03-31,105013.76,102633.61,31.67,187.6724,0
2025-04-01,105310.27,102923.49,31.67,187.6724,0
2025-04-02,105976.52,103574.83,31.67,187.6724,0
2025-04-03,100755.47,98470.58,31.67,187.6724,0
2025-04-04,94858.8,92705.82,31.67,187.6724,0
2025-04-07,94689.9,92540.7,31.67,187.6724,0
2025-04-08,93207.28,91091.25,31.67,187.6724,0
2025-04-09,102992.52,100657.59,31.67,187.6724,0
2025-04-10,98480.88,96246.88,31.67,187.6724,0
2025-04-11,100237.49,97964.19,31.67,187.6724,0
2025-04-14,101209.63,98914.59,31.67,187.6724,0
2025-04-15,100926.25,98637.54,31.67,187.6724,0
2025-04-16,98683.56,96445.02,31.67,187.6724,0
2025-04-17,98824.31,96582.63,31.67,187.6724,0
2025-04-21,96472.78,94283.7,31.67,187.6724,0
2025-04-22,98981.96,96736.75,31.67,187.6724,0
2025-04-23,100515.24,98235.73,31.67,187.6724,0
2025-04-24,102630.32,100303.49,31.67,187.6724,0
2025-04-25,103371.62,101028.21,31.67,187.6724,0
2025-04-28,103411.03,101066.73,31.67,187.6724,0
2025-04-29,104062.26,101703.4,31.67,187.6724,0
2025-04-30,104103.54,101743.75,31.67,187.6724,0
2025-05-01,104841.09,102464.81,31.67,187.6724,0
2025-05-02,106396.9,103985.81,31.67,187.6724,0
2025-05-05,105786.97,103389.52,31.67,187.6724,0
2025-05-06,104903.03,102525.36,31.67,187.6724,0
2025-05-07,105344.06,102956.53,31.67,187.6724,0
2025-05-08,106077.86,103673.91,31.67,187.6724,0
2025-05-09,105942.74,103541.81,31.67,187.6724,0
2025-05-12,109442.82,106963.6,31.67,187.6724,0
2025-05-13,110165.37,107669.98,31.67,187.6724,0
2025-05-14,110306.12,107807.58,31.67,187.6724,0
2025-05-15,110844.74,108334.15,31.67,187.6724,0
2025-05-16,111546.63,109020.35,31.67,187.6724,0
2025-05-19,111668.61,109139.6,31.67,187.6724,0
2025-05-20,111293.27,108772.65,31.67,187.6724,0
2025-05-21,109418.42,106939.74,31.67,187.6724,0
2025-05-22,109461.6,106981.95,31.67,187.6724,0
2025-05-23,108714.65,106251.72,31.67,187.6724,0
2025-05-27,110974.24,108460.75,31.67,187.6724,0
2025-05-28,110332.39,107833.26,31.67,187.6724,0
2025-05-29,110767.79,108258.92,31.67,187.6724,0
2025-05-30,110643.93,108137.84,31.67,187.6724,0
2025-06-02,111267.0,108746.97,31.67,187.6724,0
2025-06-03,111901.34,109367.11,31.67,187.6724,0
2025-06-04,111871.3,109337.75,31.67,187.6724,0
2025-06-05,111330.81,108809.35,31.67,187.6724,0
2025-06-06,112473.74,109926.71,31.67,187.6724,0
2025-06-09,112560.78,110025.78,16.24,165.9792,1
2025-06-10,113456.39,110649.6,16.24,165.9792,1
2025-06-11,113001.98,110334.02,16.24,165.9792,1
2025-06-12,113644.68,110772.52,16.24,165.9792,1
2025-06-13,112477.3,109534.07,21.06,166.6007,1
2025-06-16,113144.69,110576.2,5.35,144.8855,2
2025-06-17,113121.74,109631.32,5.35,144.8855,2
2025-06-18,112981.9,109614.8,3.46,144.9261,2
2025-06-20,111983.26,109035.03,12.56,144.9494,2
2025-06-23,111308.82,110112.02,20.89,142.6136,2
2025-06-24,111514.03,111328.45,20.89,142.6136,2
2025-06-25,111559.28,111390.83,20.89,142.6136,2
2025-06-26,112464.63,112262.33,20.89,142.6136,2
2025-06-27,112750.74,112820.09,20.89,183.3274,0
2025-06-30,113289.72,113359.5,20.89,183.3274,0
2025-07-01,113253.07,113322.82,20.89,183.3274,0
2025-07-02,113766.38,113836.54,20.89,183.3274,0
2025-07-03,114662.85,114733.73,20.89,183.3274,0
2025-07-07,113808.54,113878.74,20.89,183.3274,0
2025-07-08,113746.22,113816.36,20.89,183.3274,0
2025-07-09,114428.19,114498.88,20.89,183.3274,0
2025-07-10,114750.85,114821.8,20.89,183.3274,0
2025-07-11,114347.52,114418.15,20.89,183.3274,0
2025-07-14,114565.68,114636.49,20.89,183.3274,0
2025-07-15,114076.2,114146.61,20.89,183.3274,0
2025-07-16,114457.52,114528.23,20.89,183.3274,0
2025-07-17,115157.83,115229.11,20.89,183.3274,0
2025-07-18,115073.5,115144.71,20.89,183.3274,0
2025-07-21,115291.66,115363.05,20.89,183.3274,0
2025-07-22,115301.2,115379.56,-0.0,174.4298,1
2025-07-23,116349.0,116361.15,-0.0,174.4298,1
2025-07-24,116308.13,116399.67,-0.0,174.4298,1
2025-07-25,116760.2,116891.38,-0.0,174.4298,1
2025-07-28,116674.19,116862.03,18.76,156.2392,3
2025-07-29,116997.6,116553.79,68.54,119.4639,7
2025-07-30,116297.76,116407.02,0.11,82.8132,7
2025-07-31,115133.41,115970.35,0.11,103.2886,6
2025-08-01,114858.6,114069.55,0.11,167.2803,2
2025-08-04,117070.94,115803.38,5.64,153.5174,2
2025-08-05,116638.71,115216.26,5.64,176.7994,1
2025-08-06,117432.08,116098.78,5.64,176.7994,1
2025-08-07,117690.11,116001.54,5.64,186.136,0
2025-08-08,118607.76,116906.06,5.64,186.136,0
2025-08-11,118373.23,116674.88,5.64,186.136,0
2025-08-12,119633.37,117917.01,5.64,186.136,0
2025-08-13,120042.87,118320.65,5.64,186.136,0
2025-08-14,120054.04,118331.66,5.64,186.136,0
2025-08-15,119772.97,118054.61,5.64,186.136,0
2025-08-18,119713.11,118028.92,2.18,163.4052,1
2025-08-19,118405.31,117388.6,2.18,163.4052,1
2025-08-20,119725.9,117076.69,2.18,187.6224,0
2025-08-21,119245.59,116607.0,2.18,187.6224,0
2025-08-22,121076.79,118397.71,2.18,187.6224,0
2025-08-25,120543.94,117876.64,2.18,187.6224,0
2025-08-26,121048.64,118370.18,2.18,187.6224,0
2025-08-27,121324.45,118639.89,2.18,187.6224,0
2025-08-28,121754.1,119060.05,2.18,187.6224,0
2025-08-29,121028.0,118350.0,2.18,187.6224,0
2025-09-02,120131.18,117473.0,2.18,187.6224,0
2025-09-03,120782.22,118109.65,2.18,187.6224,0
2025-09-04,121791.63,119096.74,2.18,187.6224,0
2025-09-05,121438.9,118751.81,2.18,187.6224,0
2025-09-08,121737.22,119043.54,2.18,187.6224,0
2025-09-09,122018.66,119318.75,2.18,187.6224,0
2025-09-10,122371.39,119663.68,2.18,187.6224,0
2025-09-11,123388.3,120658.11,2.18,187.6224,0
2025-09-12,123347.01,120617.74,2.18,187.6224,0
2025-09-15,124003.69,121259.9,2.18,187.6224,0
2025-09-16,123794.74,121092.94,2.57,134.6619,2
2025-09-17,123642.14,120942.49,-0.0,82.1374,4
2025-09-18,125887.27,121507.6,14.18,53.0747,5
2025-09-19,125649.77,121771.8,80.42,74.734,4
2025-09-22,126167.2,122347.91,80.42,74.734,4
2025-09-23,124716.24,121681.9,80.42,101.5388,3
2025-09-24,124703.63,121294.76,10.17,66.3779,4
2025-09-25,124787.94,120735.17,10.17,93.4212,3
2025-09-26,126043.84,121426.87,33.94,0.0,7
2025-09-29,127350.16,121768.13,33.94,0.0,7
2025-09-30,127677.12,122226.81,33.94,34.8001,6
2025-10-01,128448.8,122643.3,33.94,91.6393,4
2025-10-02,128058.92,122784.57,-0.0,105.8584,4
2025-10-03,127954.17,122782.74,-0.0,79.4951,5
2025-10-06,129204.47,123223.08,6.22,0.0,8
2025-10-07,127764.79,122766.23,43.79,46.8622,5
2025-10-08,127329.98,123498.29,8.7,0.0,8
