date,equity,benchmark_equity,cash,benchmark_shares,open_positions
2025-08-25,128442.34,117876.64,1.71,199.9169,0
2025-08-26,128980.11,118370.18,1.71,199.9169,0
2025-08-27,129274.0,118639.89,1.71,199.9169,0
2025-08-28,129731.8,119060.05,1.71,199.9169,0
2025-08-29,128958.13,118350.0,1.71,199.9169,0
2025-09-02,128002.53,117473.0,1.71,199.9169,0
2025-09-03,128696.23,118109.65,1.71,199.9169,0
2025-09-04,129771.79,119096.74,1.71,199.9169,0
2025-09-05,129395.94,118751.81,1.71,199.9169,0
2025-09-08,129713.82,119043.54,1.71,199.9169,0
2025-09-09,130013.69,119318.75,1.71,199.9169,0
2025-09-10,130389.54,119663.68,1.71,199.9169,0
2025-09-11,131473.08,120658.11,1.71,199.9169,0
2025-09-12,131429.1,120617.74,1.71,199.9169,0
2025-09-15,132077.25,121259.9,57.35,128.1767,3
2025-09-16,132086.56,121092.94,1.24,8.3765,8
2025-09-17,133328.42,120942.49,19.28,0.0,10
2025-09-18,139570.81,121507.6,19.28,56.7141,7
2025-09-19,139759.98,121771.8,19.28,138.2557,4
2025-09-22,140752.78,122347.91,19.28,187.2925,1
2025-09-23,139776.57,121681.9,19.28,187.2925,1
2025-09-24,139617.65,121294.76,19.28,187.2925,1
2025-09-25,138616.09,120735.17,19.28,187.2925,1
2025-09-26,139609.39,121426.87,82.45,0.0,9
2025-09-29,139857.54,121768.13,28.42,0.0,10
2025-09-30,139255.8,122226.81,28.42,24.4823,9
2025-10-01,138781.22,122643.3,7.3,0.0,10
2025-10-02,138159.76,122784.57,0.0,25.6906,9
2025-10-03,138402.34,122782.74,0.0,25.6906,9
2025-10-06,139264.55,123223.08,13.76,0.8041,10
2025-10-07,138736.34,122766.23,6.0,38.1936,8
2025-10-08,137492.21,123498.29,21.4,0.0,10
2025-10-09,137265.17,123140.51,21.4,0.0,10
2025-10-10,134090.95,119812.3,15.28,94.344,5
2025-10-13,135822.4,121650.7,7.75,45.2235,7
2025-10-14,138230.4,121502.09,7.75,69.751,6
2025-10-15,138165.7,122041.5,7.75,145.6048,3
2025-10-16,137216.33,121210.37,7.75,159.2889,2
2025-10-17,138022.71,121898.4,2.9,34.8979,7
2025-10-20,140312.3,123166.2,1.43,0.0,9
2025-10-21,140371.31,123164.36,93.95,0.0,10
2025-10-22,139941.87,122524.04,-0.0,0.2852,10
2025-10-23,138980.58,123250.6,-0.0,0.2931,10
2025-10-24,139189.4,124257.87,-0.0,0.2931,10
2025-10-27,140917.0,125723.83,99.59,0.0,10
