date,equity,benchmark_equity,cash,benchmark_shares,open_positions
2024-10-10,108537.19,106130.66,39.03,220.2606,0
2024-10-11,108706.78,106296.55,39.03,220.2606,0
2024-10-14,109618.67,107188.54,39.03,220.2606,0
2024-10-15,108153.94,105755.77,39.03,220.2606,0
2024-10-16,108167.15,105768.7,39.03,220.2606,0
2024-10-17,108242.04,105841.95,39.03,220.2606,0
2024-10-18,108951.28,106535.71,39.03,220.2606,0
2024-10-21,109160.53,106740.4,39.03,220.2606,0
2024-10-22,109279.46,106856.74,39.03,220.2606,0
2024-10-23,107605.48,105219.28,39.03,220.2606,0
2024-10-24,108477.72,106072.49,39.03,220.2606,0
2024-10-25,109138.5,106718.85,39.03,220.2606,0
2024-10-28,109156.12,106736.08,39.03,220.2606,0
2024-10-29,110204.56,107761.65,39.03,220.2606,0
2024-10-30,109371.98,106947.23,39.03,220.2606,0
2024-10-31,106612.11,104247.59,39.03,220.2606,0
2024-11-01,107400.64,105018.91,39.03,220.2606,0
2024-11-04,107087.88,104712.97,39.03,220.2606,0
2024-11-05,108453.49,106048.78,39.03,220.2606,0
2024-11-06,111398.37,108929.41,39.03,220.2606,0
2024-11-07,113151.64,110644.42,39.03,220.2606,0
2024-11-08,113283.81,110773.7,39.03,220.2606,0
2024-11-11,113217.73,110709.07,39.03,220.2606,0
2024-11-12,113012.88,110508.68,39.03,220.2606,0
2024-11-13,112867.51,110366.49,39.03,220.2606,0
2024-11-14,112083.38,109599.47,39.03,220.2606,0
2024-11-15,109413.83,106988.17,39.03,220.2606,0
2024-11-18,110173.72,107731.48,39.03,220.2606,0
2024-11-19,110931.42,108472.64,39.03,220.2606,0
2024-11-20,110867.55,108410.17,39.03,220.2606,0
2024-11-21,111266.22,108800.14,39.03,220.2606,0
2024-11-22,111444.63,108974.66,39.03,220.2606,0
2024-11-25,111620.83,109147.02,39.03,220.2606,0
2024-11-26,112219.94,109733.05,39.03,220.2606,0
2024-11-27,111336.7,108869.08,39.03,220.2606,0
2024-11-29,112314.65,109825.7,39.03,220.2606,0
2024-12-02,113537.1,111021.47,39.03,220.2606,0
2024-12-03,113885.11,111361.89,39.03,220.2606,0
2024-12-04,115292.58,112738.64,39.03,220.2606,0
2024-12-05,114973.2,112426.23,39.03,220.2606,0
2024-12-06,116001.81,113432.4,39.03,220.2606,0
2024-12-09,115098.75,112549.04,39.03,220.2606,0
2024-12-10,114706.68,112165.53,39.03,220.2606,0
2024-12-11,116759.51,114173.57,39.03,220.2606,0
2024-12-12,116006.22,113436.71,39.03,220.2606,0
2024-12-13,116893.88,114305.0,39.03,220.2606,0
2024-12-16,118576.66,115951.06,39.03,220.2606,0
2024-12-17,118054.64,115440.44,39.03,220.2606,0
2024-12-18,113797.0,111275.7,39.03,220.2606,0
2024-12-19,113290.41,110780.16,39.03,220.2606,0
2024-12-20,114279.37,111747.55,39.03,220.2606,0
2024-12-23,115206.68,112654.61,39.03,220.2606,0
2024-12-24,116768.33,114182.19,39.03,220.2606,0
2024-12-26,116689.03,114104.62,39.03,220.2606,0
2024-12-27,115138.4,112587.82,39.03,220.2606,0
2024-12-30,113607.58,111090.41,39.03,220.2606,0
2024-12-31,112642.85,110146.73,39.03,220.2606,0
2025-01-02,112422.59,109931.27,39.03,220.2606,0
2025-01-03,114261.76,111730.32,39.03,220.2606,0
2025-01-06,115574.51,113014.42,39.03,220.2606,0
2025-01-07,113512.87,110997.77,39.03,220.2606,0
2025-01-08,113532.7,111017.17,39.03,220.2606,0
2025-01-10,111752.99,109276.29,39.03,220.2606,0
2025-01-13,111393.97,108925.1,39.03,220.2606,0
2025-01-14,111288.24,108821.68,39.03,220.2606,0
2025-01-15,113847.67,111325.26,39.03,220.2606,0
2025-01-16,113050.33,110545.32,39.03,220.2606,0
2025-01-17,114957.78,112411.15,39.03,220.2606,0
2025-01-21,115631.78,113070.44,39.03,220.2606,0
2025-01-22,117109.73,114516.14,39.03,220.2606,0
2025-01-23,117358.63,114759.61,39.03,220.2606,0
2025-01-24,116695.64,114111.09,39.03,220.2606,0
2025-01-27,113299.23,110788.79,39.03,220.2606,0
2025-01-28,114973.2,112426.23,39.03,220.2606,0
2025-01-29,114757.35,112215.09,39.03,220.2606,0
2025-01-30,115246.32,112693.39,39.03,220.2606,0
2025-01-31,115078.92,112529.65,39.03,220.2606,0
2025-02-03,114158.23,111629.05,39.03,220.2606,0
2025-02-04,115559.09,112999.34,39.03,220.2606,0
2025-02-05,116083.31,113512.12,39.03,220.2606,0
2025-02-06,116689.03,114104.62,39.03,220.2606,0
2025-02-07,115217.69,112665.38,39.03,220.2606,0
2025-02-10,116611.94,114029.21,39.03,220.2606,0
2025-02-11,116334.41,113757.74,39.03,220.2606,0
2025-02-12,116402.69,113824.53,39.03,220.2606,0
2025-02-13,118076.68,115461.99,39.03,220.2606,0
2025-02-14,118572.26,115946.76,39.03,220.2606,0
2025-02-18,118840.98,116209.61,39.03,220.2606,0
2025-02-19,118874.02,116241.93,39.03,220.2606,0
2025-02-20,118369.62,115748.54,39.03,220.2606,0
2025-02-21,115913.72,113346.23,39.03,220.2606,0
2025-02-24,114545.9,112008.25,39.03,220.2606,0
2025-02-25,113103.19,110597.03,39.03,220.2606,0
2025-02-26,113376.31,110864.19,39.03,220.2606,0
2025-02-27,110228.79,107785.34,39.03,220.2606,0
2025-02-28,111968.85,109487.44,39.03,220.2606,0
2025-03-03,109519.55,107091.58,39.03,220.2606,0
2025-03-04,109189.16,106768.4,39.03,220.2606,0
2025-03-05,110612.04,108160.24,39.03,220.2606,0
2025-03-06,107570.25,105184.82,39.03,220.2606,0
2025-03-07,108360.98,105958.3,39.03,220.2606,0
2025-03-10,104162.81,101851.74,39.03,220.2606,0
2025-03-11,103913.92,101608.27,39.03,220.2606,0
2025-03-12,105085.71,102754.49,39.03,220.2606,0
2025-03-13,103195.87,100905.89,39.03,220.2606,0
2025-03-14,105689.22,103344.83,39.03,220.2606,0
2025-03-17,106374.23,104014.89,39.03,220.2606,0
2025-03-18,104561.49,102241.71,39.03,220.2606,0
2025-03-19,105960.14,103609.85,39.03,220.2606,0
2025-03-20,105601.12,103258.65,39.03,220.2606,0
2025-03-21,105949.12,103599.07,39.03,220.2606,0
2025-03-24,108112.09,105714.83,39.03,220.2606,0
2025-03-25,108728.81,106318.1,39.03,220.2606,0
2025-03-26,106728.85,104361.78,39.03,220.2606,0
2025-03-27,106120.93,103767.12,39.03,220.2606,0
2025-03-28,103328.03,101035.16,39.03,220.2606,0
2025-03-31,103323.62,101030.86,39.03,220.2606,0
2025-04-01,104156.21,101845.27,39.03,220.2606,0
2025-04-02,104916.1,102588.59,39.03,220.2606,0
2025-04-03,99301.66,97096.66,39.03,220.2606,0
2025-04-04,93136.57,91066.09,39.03,220.2606,0
2025-04-07,93361.23,91285.85,39.03,220.2606,0
2025-04-08,91680.64,89641.94,39.03,220.2606,0
2025-04-09,102680.46,100401.73,39.03,220.2606,0
2025-04-10,98314.89,96131.42,39.03,220.2606,0
2025-04-11,100125.43,97902.45,39.03,220.2606,0
2025-04-14,100803.84,98566.06,39.03,220.2606,0
2025-04-15,100916.17,98675.94,39.03,220.2606,0
2025-04-16,97874.37,95700.51,39.03,220.2606,0
2025-04-17,97856.75,95683.28,39.03,220.2606,0
2025-04-21,95436.09,93315.43,39.03,220.2606,0
2025-04-22,97940.45,95765.15,39.03,220.2606,0
2025-04-23,100160.68,97936.93,39.03,220.2606,0
2025-04-24,102977.81,100692.59,39.03,220.2606,0
2025-04-25,104125.37,101815.11,39.03,220.2606,0
2025-04-28,104092.33,101782.79,39.03,220.2606,0
2025-04-29,104779.54,102455.01,39.03,220.2606,0
2025-04-30,104766.33,102442.08,39.03,220.2606,0
2025-05-01,106134.14,103780.05,39.03,220.2606,0
2025-05-02,107709.0,105320.55,39.03,220.2606,0
2025-05-05,107070.25,104695.73,39.03,220.2606,0
2025-05-06,106074.68,103721.88,39.03,220.2606,0
2025-05-07,106490.96,104129.08,39.03,220.2606,0
2025-05-08,107590.07,105204.21,39.03,220.2606,0
2025-05-09,107519.58,105135.26,39.03,220.2606,0
2025-05-12,111898.37,109418.49,39.03,220.2606,0
2025-05-13,113603.19,111086.11,39.03,220.2606,0
2025-05-14,114283.78,111751.86,39.03,220.2606,0
2025-05-15,114409.33,111874.67,39.03,220.2606,0
2025-05-16,114907.13,112361.6,39.03,220.2606,0
2025-05-19,115017.26,112469.33,39.03,220.2606,0
2025-05-20,114634.0,112094.44,39.03,220.2606,0
2025-05-21,113041.51,110536.69,39.03,220.2606,0
2025-05-22,113252.97,110743.54,39.03,220.2606,0
2025-05-23,112204.52,109717.97,39.03,220.2606,0
2025-05-27,114843.24,112299.11,39.03,220.2606,0
2025-05-28,114334.44,111801.41,39.03,220.2606,0
2025-05-29,114559.11,112021.18,39.03,220.2606,0
2025-05-30,114378.49,111844.5,39.03,220.2606,0
2025-06-02,115281.57,112727.87,39.03,220.2606,0
2025-06-03,116182.43,113609.08,39.03,220.2606,0
2025-06-04,116506.22,113925.8,39.03,220.2606,0
2025-06-05,115629.57,113068.28,39.03,220.2606,0
2025-06-06,116759.51,114173.57,39.03,220.2606,0
2025-06-09,116916.66,114341.63,76.42,195.0496,1
2025-06-10,117940.64,115097.87,76.42,195.0496,1
2025-06-11,117416.5,114710.04,76.42,195.0496,1
2025-06-12,117912.32,114979.36,76.42,195.0496,1
2025-06-13,116557.37,113535.83,46.16,195.8302,1
2025-06-16,117706.94,115115.1,10.57,170.632,2
2025-06-17,117559.68,113992.59,10.57,170.632,2
2025-06-18,117479.74,113973.19,10.57,222.0631,0
2025-06-20,116970.23,113507.82,18.07,171.1716,2
2025-06-23,116213.05,114546.31,32.46,168.5199,2
2025-06-24,116816.73,116297.95,32.46,168.5199,2
2025-06-25,117046.06,116595.27,32.46,168.5199,2
2025-06-26,118134.43,117685.47,32.46,168.5199,2
2025-06-27,118297.08,118088.38,32.46,215.7759,0
2025-06-30,119063.08,118853.24,32.46,215.7759,0
2025-07-01,118059.72,117851.37,32.46,215.7759,0
2025-07-02,118881.83,118672.25,32.46,215.7759,0
2025-07-03,120051.33,119840.01,32.46,215.7759,0
2025-07-07,119147.24,118937.27,32.46,215.7759,0
2025-07-08,119214.13,119004.06,32.46,215.7759,0
2025-07-09,120057.81,119846.48,32.46,215.7759,0
2025-07-10,119885.19,119674.12,32.46,215.7759,0
2025-07-11,119615.47,119404.8,32.46,215.7759,0
2025-07-14,120049.18,119837.87,32.46,215.7759,0
2025-07-15,120159.22,119947.74,32.46,215.7759,0
2025-07-16,120282.21,120070.55,32.46,215.7759,0
2025-07-17,121255.36,121042.25,32.46,215.7759,0
2025-07-18,121138.85,120925.91,32.46,215.7759,0
2025-07-21,121766.75,121552.88,32.46,215.7759,0
2025-07-22,121136.69,120923.75,32.46,215.7759,0
2025-07-23,121673.69,121475.32,-0.0,191.441,1
2025-07-24,121717.43,121733.86,-0.0,191.441,1
2025-07-25,121940.82,122026.88,-0.0,191.441,1
2025-07-28,122141.51,122408.24,35.33,142.1804,3
2025-07-29,123426.38,122218.64,80.31,42.4595,7
2025-07-30,122176.36,122382.38,80.31,118.5491,4
2025-07-31,121424.89,121733.86,13.46,94.0258,5
2025-08-01,121744.88,119335.86,13.46,146.9451,3
2025-08-04,125077.15,121537.79,0.43,122.2729,4
2025-08-05,124991.72,120712.61,0.43,173.3823,2
2025-08-06,125581.12,122231.56,0.43,173.3823,2
2025-08-07,127139.59,122645.23,0.43,198.5191,1
2025-08-08,128104.32,123789.29,0.43,198.5191,1
2025-08-11,127790.68,123423.02,0.43,198.5191,1
2025-08-12,129470.34,124974.29,0.43,198.5191,1
2025-08-13,129733.54,125036.78,0.43,198.5191,1
2025-08-14,129717.59,124939.83,28.24,172.8466,2
2025-08-15,129863.63,124390.42,2.54,147.0764,3
2025-08-18,129627.38,124340.86,2.54,172.8503,2
2025-08-19,130110.34,122653.86,2.54,199.9386,1
2025-08-20,129905.05,121925.62,2.54,229.5503,0
2025-08-21,129303.63,121361.13,2.54,229.5503,0
2025-08-22,131298.41,123233.42,2.54,229.5503,0
2025-08-25,130919.66,122877.93,2.54,229.5503,0
2025-08-26,131445.33,123371.31,2.54,229.5503,0
2025-08-27,131647.33,123560.91,2.54,229.5503,0
2025-08-28,132471.42,124334.4,2.54,229.5503,0
2025-08-29,130938.03,122895.17,2.54,229.5503,0
2025-09-02,129840.77,121865.29,2.54,229.5503,0
2025-09-03,130862.27,122824.06,2.54,229.5503,0
2025-09-04,132046.75,123935.8,2.54,229.5503,0
2025-09-05,132237.28,124114.63,2.54,229.5503,0
2025-09-08,132882.31,124720.06,2.54,229.5503,0
2025-09-09,133258.78,125073.41,2.54,229.5503,0
2025-09-10,133302.39,125114.34,2.54,229.5503,0
2025-09-11,134078.27,125842.58,2.54,229.5503,0
2025-09-12,134670.5,126398.44,2.54,229.5503,0
2025-09-15,135822.85,127480.03,2.54,229.5503,0
2025-09-16,135673.63,127372.3,-0.0,177.1978,2
2025-09-17,135442.07,127118.07,-0.0,151.0977,3
2025-09-18,137995.83,128264.28,4.15,124.4937,4
2025-09-19,138389.7,129132.56,-0.0,152.9493,3
2025-09-22,138716.18,129746.61,64.05,126.5122,4
2025-09-23,137829.5,128884.79,64.05,152.9375,3
2025-09-24,137769.79,128432.33,2.55,153.0335,3
2025-09-25,137545.24,127878.63,2.55,153.0335,3
2025-09-26,138588.0,128404.32,18.95,47.4833,7
2025-09-29,139649.98,128998.98,33.02,0.0,10
2025-09-30,139745.14,129352.33,82.46,0.4857,10
2025-10-01,140254.53,129972.84,65.1,28.932,9
2025-10-02,139423.08,130507.16,76.17,2.094,10
2025-10-03,140311.34,129957.75,76.17,2.094,10
2025-10-06,140593.26,130933.77,76.17,2.094,10
2025-10-07,139611.89,130244.31,76.17,81.6612,7
2025-10-08,139778.44,131737.41,67.66,3.4424,10
2025-10-09,138799.63,131577.97,71.14,3.848,10
2025-10-10,137888.37,127010.34,71.14,78.8731,6
2025-10-13,138968.09,129705.67,31.33,46.3169,7
2025-10-14,140988.63,128841.7,31.33,99.9291,5
2025-10-15,141680.38,129750.91,31.33,128.0583,4
2025-10-16,140963.17,129270.45,31.33,155.3565,3
2025-10-17,142090.15,130119.34,31.33,155.3565,3
2025-10-20,143295.7,131758.95,30.09,0.0,9
2025-10-21,144153.31,131724.48,-0.0,0.2426,10
2025-10-22,143279.73,130455.45,2.26,47.7681,8
2025-10-23,143591.11,131552.12,2.26,47.7681,8
2025-10-24,145197.29,132956.87,-0.0,0.3603,10
2025-10-27,147468.9,135324.73,19.9,1.1087,10
2025-10-28,148253.2,136365.36,83.13,53.4229,8
2025-10-29,145930.2,136979.42,78.46,26.8271,8
2025-10-30,144591.15,134885.19,6.51,0.0,9
2025-10-31,148041.58,135535.87,80.71,0.0,9
2025-11-03,149314.47,136184.39,10.88,0.0,10
2025-11-04,150023.46,133420.11,0.73,109.5769,6
2025-11-05,150482.31,134288.39,0.73,241.4349,0
2025-11-06,147679.24,131786.96,0.73,241.4349,0
2025-11-07,147131.47,131371.13,73.1,130.7531,4
2025-11-10,149221.71,134277.61,1.42,74.8449,6
2025-11-11,148001.34,133919.96,5.6,0.0,10
2025-11-12,147568.63,133814.39,-0.0,2.4914,10
2025-11-13,144726.28,131082.43,-0.0,2.4914,10
2025-11-14,143974.09,131181.53,4.17,0.9187,10
2025-11-17,142061.65,130061.17,4.17,0.9187,10
2025-11-18,141130.89,128477.58,6.0,27.2194,8
2025-11-19,141843.82,129244.6,6.0,53.4932,7
2025-11-20,139846.32,126185.15,6.0,81.4594,6
2025-11-21,143083.63,127133.15,6.0,156.367,3
2025-11-24,144200.3,130384.35,2.82,0.0,9
2025-11-25,148055.03,131188.0,21.06,0.0,10
2025-11-26,147699.55,132347.15,-0.0,102.8929,6
2025-11-28,148739.1,133420.11,42.65,130.6659,5
2025-12-01,148730.47,132971.96,16.61,131.1269,4
2025-12-02,149207.75,134012.61,19.44,103.6221,5
2025-12-03,149850.06,134340.1,1.85,76.0708,6
2025-12-04,149740.28,134215.13,2.17,0.0,10
2025-12-05,151108.04,134762.38,0.84,0.2546,10
2025-12-08,149971.41,134503.85,-0.0,28.4565,9
2025-12-09,150110.35,134669.74,59.37,28.7897,9
2025-12-10,152575.77,135221.3,87.95,28.0471,9
2025-12-11,153761.71,134783.94,8.0,28.2156,9
2025-12-12,154008.48,132207.1,8.0,58.5414,7
2025-12-15,154832.89,131543.49,8.0,145.2011,4
2025-12-16,154796.65,131804.2,8.0,202.653,2
2025-12-17,153051.58,129360.94,8.0,225.0223,1
2025-12-18,154867.0,131235.4,8.0,254.2382,0
2025-12-19,156885.66,132946.1,8.0,254.2382,0
2025-12-22,157434.82,133411.49,8.0,254.2382,0
2025-12-23,158172.1,134036.3,8.0,254.2382,0
2025-12-24,158634.82,134428.43,8.0,254.2382,0
2025-12-26,158624.65,134419.82,8.0,254.2382,0
2025-12-29,157856.85,133769.14,8.0,254.2382,0
2025-12-30,157490.74,133458.89,8.0,254.2382,0
2025-12-31,156189.05,132355.76,8.0,254.2382,0
