date,equity,benchmark_equity,cash,benchmark_shares,open_positions
2024-10-10,108537.27,106130.66,33.49,220.272,0
2024-10-11,108706.87,106296.55,33.49,220.272,0
2024-10-14,109618.8,107188.54,33.49,220.272,0
2024-10-15,108154.0,105755.77,33.49,220.272,0
2024-10-16,108167.21,105768.7,33.49,220.272,0
2024-10-17,108242.1,105841.95,33.49,220.272,0
2024-10-18,108951.38,106535.71,33.49,220.272,0
2024-10-21,109160.64,106740.4,33.49,220.272,0
2024-10-22,109279.58,106856.74,33.49,220.272,0
2024-10-23,107605.51,105219.28,33.49,220.272,0
2024-10-24,108477.8,106072.49,33.49,220.272,0
2024-10-25,109138.61,106718.85,33.49,220.272,0
2024-10-28,109156.23,106736.08,33.49,220.272,0
2024-10-29,110204.73,107761.65,33.49,220.272,0
2024-10-30,109372.1,106947.23,33.49,220.272,0
2024-10-31,106612.09,104247.59,33.49,220.272,0
2024-11-01,107400.66,105018.91,33.49,220.272,0
2024-11-04,107087.88,104712.97,33.49,220.272,0
2024-11-05,108453.56,106048.78,33.49,220.272,0
2024-11-06,111398.6,108929.41,33.49,220.272,0
2024-11-07,113151.96,110644.42,33.49,220.272,0
2024-11-08,113284.13,110773.7,33.49,220.272,0
2024-11-11,113218.05,110709.07,33.49,220.272,0
2024-11-12,113013.19,110508.68,33.49,220.272,0
2024-11-13,112867.82,110366.49,33.49,220.272,0
2024-11-14,112083.65,109599.47,33.49,220.272,0
2024-11-15,109413.95,106988.17,33.49,220.272,0
2024-11-18,110173.89,107731.48,33.49,220.272,0
2024-11-19,110931.62,108472.64,33.49,220.272,0
2024-11-20,110867.75,108410.17,33.49,220.272,0
2024-11-21,111266.44,108800.14,33.49,220.272,0
2024-11-22,111444.86,108974.66,33.49,220.272,0
2024-11-25,111621.07,109147.02,33.49,220.272,0
2024-11-26,112220.22,109733.05,33.49,220.272,0
2024-11-27,111336.92,108869.08,33.49,220.272,0
2024-11-29,112314.93,109825.7,33.49,220.272,0
2024-12-02,113537.44,111021.47,33.49,220.272,0
2024-12-03,113885.47,111361.89,33.49,220.272,0
2024-12-04,115293.01,112738.64,33.49,220.272,0
2024-12-05,114973.62,112426.23,33.49,220.272,0
2024-12-06,116002.28,113432.4,33.49,220.272,0
2024-12-09,115099.17,112549.04,33.49,220.272,0
2024-12-10,114707.08,112165.53,33.49,220.272,0
2024-12-11,116760.02,114173.57,33.49,220.272,0
2024-12-12,116006.69,113436.71,33.49,220.272,0
2024-12-13,116894.39,114305.0,33.49,220.272,0
2024-12-16,118577.26,115951.06,33.49,220.272,0
2024-12-17,118055.22,115440.44,33.49,220.272,0
2024-12-18,113797.36,111275.7,33.49,220.272,0
2024-12-19,113290.73,110780.16,33.49,220.272,0
2024-12-20,114279.75,111747.55,33.49,220.272,0
2024-12-23,115207.1,112654.61,33.49,220.272,0
2024-12-24,116768.84,114182.19,33.49,220.272,0
2024-12-26,116689.53,114104.62,33.49,220.272,0
2024-12-27,115138.82,112587.82,33.49,220.272,0
2024-12-30,113607.93,111090.41,33.49,220.272,0
2024-12-31,112643.14,110146.73,33.49,220.272,0
2025-01-02,112422.87,109931.27,33.49,220.272,0
2025-01-03,114262.14,111730.32,33.49,220.272,0
2025-01-06,115574.95,113014.42,33.49,220.272,0
2025-01-07,113513.21,110997.77,33.49,220.272,0
2025-01-08,113533.04,111017.17,33.49,220.272,0
2025-01-10,111753.24,109276.29,33.49,220.272,0
2025-01-13,111394.2,108925.1,33.49,220.272,0
2025-01-14,111288.46,108821.68,33.49,220.272,0
2025-01-15,113848.03,111325.26,33.49,220.272,0
2025-01-16,113050.64,110545.32,33.49,220.272,0
2025-01-17,114958.19,112411.15,33.49,220.272,0
2025-01-21,115632.23,113070.44,33.49,220.272,0
2025-01-22,117110.26,114516.14,33.49,220.272,0
2025-01-23,117359.16,114759.61,33.49,220.272,0
2025-01-24,116696.14,114111.09,33.49,220.272,0
2025-01-27,113299.55,110788.79,33.49,220.272,0
2025-01-28,114973.62,112426.23,33.49,220.272,0
2025-01-29,114757.75,112215.09,33.49,220.272,0
2025-01-30,115246.75,112693.39,33.49,220.272,0
2025-01-31,115079.34,112529.65,33.49,220.272,0
2025-02-03,114158.61,111629.05,33.49,220.272,0
2025-02-04,115559.53,112999.34,33.49,220.272,0
2025-02-05,116083.78,113512.12,33.49,220.272,0
2025-02-06,116689.53,114104.62,33.49,220.272,0
2025-02-07,115218.11,112665.38,33.49,220.272,0
2025-02-10,116612.44,114029.21,33.49,220.272,0
2025-02-11,116334.89,113757.74,33.49,220.272,0
2025-02-12,116403.18,113824.53,33.49,220.272,0
2025-02-13,118077.25,115461.99,33.49,220.272,0
2025-02-14,118572.87,115946.76,33.49,220.272,0
2025-02-18,118841.59,116209.61,33.49,220.272,0
2025-02-19,118874.64,116241.93,33.49,220.272,0
2025-02-20,118370.21,115748.54,33.49,220.272,0
2025-02-21,115914.18,113346.23,33.49,220.272,0
2025-02-24,114546.29,112008.25,33.49,220.272,0
2025-02-25,113103.51,110597.03,33.49,220.272,0
2025-02-26,113376.64,110864.19,33.49,220.272,0
2025-02-27,110228.95,107785.34,33.49,220.272,0
2025-02-28,111969.11,109487.44,33.49,220.272,0
2025-03-03,109519.68,107091.58,33.49,220.272,0
2025-03-04,109189.27,106768.4,33.49,220.272,0
2025-03-05,110612.23,108160.24,33.49,220.272,0
2025-03-06,107570.28,105184.82,33.49,220.272,0
2025-03-07,108361.05,105958.3,33.49,220.272,0
2025-03-10,104162.67,101851.74,33.49,220.272,0
2025-03-11,103913.76,101608.27,33.49,220.272,0
2025-03-12,105085.61,102754.49,33.49,220.272,0
2025-03-13,103195.67,100905.89,33.49,220.272,0
2025-03-14,105689.15,103344.83,33.49,220.272,0
2025-03-17,106374.19,104014.89,33.49,220.272,0
2025-03-18,104561.36,102241.71,33.49,220.272,0
2025-03-19,105960.09,103609.85,33.49,220.272,0
2025-03-20,105601.04,103258.65,33.49,220.272,0
2025-03-21,105949.07,103599.07,33.49,220.272,0
2025-03-24,108112.14,105714.83,33.49,220.272,0
2025-03-25,108728.9,106318.1,33.49,220.272,0
2025-03-26,106728.84,104361.78,33.49,220.272,0
2025-03-27,106120.88,103767.12,33.49,220.272,0
2025-03-28,103327.84,101035.16,33.49,220.272,0
2025-03-31,103323.43,101030.86,33.49,220.272,0
2025-04-01,104156.06,101845.27,33.49,220.272,0
2025-04-02,104915.99,102588.59,33.49,220.272,0
2025-04-03,99301.26,97096.66,33.49,220.272,0
2025-04-04,93135.85,91066.09,33.49,220.272,0
2025-04-07,93360.53,91285.85,33.49,220.272,0
2025-04-08,91679.85,89641.94,33.49,220.272,0
2025-04-09,102680.24,100401.73,33.49,220.272,0
2025-04-10,98314.44,96131.42,33.49,220.272,0
2025-04-11,100125.08,97902.45,33.49,220.272,0
2025-04-14,100803.52,98566.06,33.49,220.272,0
2025-04-15,100915.85,98675.94,33.49,220.272,0
2025-04-16,97873.9,95700.51,33.49,220.272,0
2025-04-17,97856.28,95683.28,33.49,220.272,0
2025-04-21,95435.49,93315.43,33.49,220.272,0
2025-04-22,97939.98,95765.15,33.49,220.272,0
2025-04-23,100160.32,97936.93,33.49,220.272,0
2025-04-24,102977.6,100692.59,33.49,220.272,0
2025-04-25,104125.22,101815.11,33.49,220.272,0
2025-04-28,104092.18,101782.79,33.49,220.272,0
2025-04-29,104779.43,102455.01,33.49,220.272,0
2025-04-30,104766.21,102442.08,33.49,220.272,0
2025-05-01,106134.1,103780.05,33.49,220.272,0
2025-05-02,107709.04,105320.55,33.49,220.272,0
2025-05-05,107070.25,104695.73,33.49,220.272,0
2025-05-06,106074.63,103721.88,33.49,220.272,0
2025-05-07,106490.94,104129.08,33.49,220.272,0
2025-05-08,107590.1,105204.21,33.49,220.272,0
2025-05-09,107519.61,105135.26,33.49,220.272,0
2025-05-12,111898.62,109418.49,33.49,220.272,0
2025-05-13,113603.53,111086.11,33.49,220.272,0
2025-05-14,114284.16,111751.86,33.49,220.272,0
2025-05-15,114409.72,111874.67,33.49,220.272,0
2025-05-16,114907.54,112361.6,33.49,220.272,0
2025-05-19,115017.67,112469.33,33.49,220.272,0
2025-05-20,114634.4,112094.44,33.49,220.272,0
2025-05-21,113041.83,110536.69,33.49,220.272,0
2025-05-22,113253.29,110743.54,33.49,220.272,0
2025-05-23,112204.79,109717.97,33.49,220.272,0
2025-05-27,114843.65,112299.11,33.49,220.272,0
2025-05-28,114334.82,111801.41,33.49,220.272,0
2025-05-29,114559.5,112021.18,33.49,220.272,0
2025-05-30,114378.88,111844.5,33.49,220.272,0
2025-06-02,115282.0,112727.87,33.49,220.272,0
2025-06-03,116182.91,113609.08,33.49,220.272,0
2025-06-04,116506.71,113925.8,33.49,220.272,0
2025-06-05,115630.02,113068.28,33.49,220.272,0
2025-06-06,116760.02,114173.57,33.49,220.272,0
2025-06-09,116917.17,114341.63,70.3,195.0621,1
2025-06-10,117941.2,115097.87,70.3,195.0621,1
2025-06-11,117635.52,114710.04,70.3,220.8171,0
2025-06-12,117911.54,114979.36,70.3,220.8171,0
2025-06-13,116417.48,113535.83,23.96,195.6069,1
2025-06-16,117565.44,115115.1,32.06,170.4092,2
2025-06-17,117418.94,113992.59,32.06,170.4092,2
2025-06-18,117318.16,113973.19,4.47,196.3746,1
2025-06-20,116160.11,113507.82,8.03,169.9796,2
2025-06-23,115464.78,114546.31,8.03,169.9796,2
2025-06-24,116076.5,116297.95,11.11,165.7916,2
2025-06-25,116303.8,116595.27,11.11,165.7916,2
2025-06-26,117383.03,117685.47,11.11,165.7916,2
