date,equity,benchmark_equity,cash,benchmark_shares,open_positions
2025-02-18,114880.3,112192.61,42.46,187.8,0
2025-02-19,115150.73,112456.81,42.46,187.8,0
2025-02-20,114671.85,111988.96,42.46,187.8,0
2025-02-21,112711.21,110073.49,42.46,187.8,0
2025-02-24,112198.52,109572.6,42.46,187.8,0
2025-02-25,111640.75,109027.68,42.46,187.8,0
2025-02-26,111697.09,109082.72,42.46,187.8,0
2025-02-27,109914.87,107341.55,42.46,187.8,0
2025-02-28,111629.48,109016.67,42.46,187.8,0
2025-03-03,109674.49,107106.71,42.46,187.8,0
2025-03-04,108376.79,105838.9,42.46,187.8,0
2025-03-05,109541.15,106976.44,42.46,187.8,0
2025-03-06,107597.42,105077.49,42.46,187.8,0
2025-03-07,108200.25,105666.43,42.46,187.8,0
2025-03-10,105319.41,102851.95,42.46,187.8,0
2025-03-11,104444.25,101996.95,42.46,187.8,0
2025-03-12,104998.27,102538.2,42.46,187.8,0
2025-03-13,103599.15,101171.32,42.46,187.8,0
2025-03-14,105738.2,103261.09,42.46,187.8,0
2025-03-17,106553.25,104057.37,42.46,187.8,0
2025-03-18,105402.04,102932.67,42.46,187.8,0
2025-03-19,106549.5,104053.7,42.46,187.8,0
2025-03-20,106241.5,103752.8,42.46,187.8,0
2025-03-21,105957.92,103475.75,42.46,187.8,0
2025-03-24,107854.71,105328.85,42.46,187.8,0
2025-03-25,108113.87,105582.04,42.46,187.8,0
2025-03-26,106823.69,104321.58,42.46,187.8,0
2025-03-27,106540.11,104044.53,42.46,187.8,0
2025-03-28,104395.42,101949.24,42.46,187.8,0
2025-03-31,105095.92,102633.61,42.46,187.8,0
2025-04-01,105392.64,102923.49,42.46,187.8,0
2025-04-02,106059.34,103574.83,42.46,187.8,0
2025-04-03,100834.74,98470.58,42.46,187.8,0
2025-04-04,94934.06,92705.82,42.46,187.8,0
2025-04-07,94765.04,92540.7,42.46,187.8,0
2025-04-08,93281.42,91091.25,42.46,187.8,0
2025-04-09,103073.31,100657.59,42.46,187.8,0
2025-04-10,98558.61,96246.88,42.46,187.8,0
2025-04-11,100316.41,97964.19,42.46,187.8,0
2025-04-14,101289.21,98914.59,42.46,187.8,0
2025-04-15,101005.63,98637.54,42.46,187.8,0
2025-04-16,98761.42,96445.02,42.46,187.8,0
2025-04-17,98902.27,96582.63,42.46,187.8,0
2025-04-21,96549.14,94283.7,42.46,187.8,0
2025-04-22,99060.03,96736.75,42.46,187.8,0
2025-04-23,100594.35,98235.73,42.46,187.8,0
2025-04-24,102710.86,100303.49,42.46,187.8,0
2025-04-25,103452.67,101028.21,42.46,187.8,0
2025-04-28,103492.11,101066.73,42.46,187.8,0
2025-04-29,104143.78,101703.4,42.46,187.8,0
2025-04-30,104185.09,101743.75,42.46,187.8,0
2025-05-01,104923.14,102464.81,42.46,187.8,0
2025-05-02,106480.01,103985.81,42.46,187.8,0
2025-05-05,105869.66,103389.52,42.46,187.8,0
2025-05-06,104985.12,102525.36,42.46,187.8,0
2025-05-07,105426.45,102956.53,42.46,187.8,0
2025-05-08,106160.75,103673.91,42.46,187.8,0
2025-05-09,106025.54,103541.81,42.46,187.8,0
2025-05-12,109528.0,106963.6,42.46,187.8,0
2025-05-13,110251.04,107669.98,42.46,187.8,0
2025-05-14,110391.89,107807.58,42.46,187.8,0
2025-05-15,110930.87,108334.15,42.46,187.8,0
2025-05-16,111633.24,109020.35,42.46,187.8,0
2025-05-19,111755.31,109139.6,42.46,187.8,0
2025-05-20,111379.71,108772.65,42.46,187.8,0
2025-05-21,109503.59,106939.74,42.46,187.8,0
2025-05-22,109546.79,106981.95,42.46,187.8,0
2025-05-23,108799.34,106251.72,42.46,187.8,0
2025-05-27,111060.46,108460.75,42.46,187.8,0
2025-05-28,110418.17,107833.26,42.46,187.8,0
2025-05-29,110853.87,108258.92,42.46,187.8,0
2025-05-30,110729.93,108137.84,42.46,187.8,0
2025-06-02,111353.42,108746.97,42.46,187.8,0
2025-06-03,111988.19,109367.11,42.46,187.8,0
2025-06-04,111958.13,109337.75,42.46,187.8,0
